delivery_id,order_id,personnel_id,pickup_time,estimated_delivery_time,actual_delivery_time,delivery_status,distance_km,delivery_rating,customer_feedback
1179,1179,34,2026-03-13 13:00:44,2026-03-13 14:11:44,2026-03-13 14:27:44,delivered,24.66,4.87,Good experience
1180,1180,14,2026-02-16 13:12:44,2026-02-16 13:52:44,,assigned,24.5,,
1181,1181,1,2026-04-15 13:07:44,2026-04-15 13:57:44,2026-04-15 13:59:44,picked_up,8.23,,Fast delivery
1182,1182,48,2026-02-06 12:54:44,2026-02-06 13:25:44,2026-02-06 13:14:44,assigned,9.35,4.57,Fast delivery
1183,1183,7,2026-01-20 13:22:44,2026-01-20 14:27:44,2026-01-20 14:38:44,delivered,6.4,3.09,Good experience
1184,1184,14,2026-04-08 12:59:44,2026-04-08 14:10:44,2026-04-08 14:08:44,delivered,13.2,3.95,Good experience
1185,1185,32,2026-03-08 13:24:44,2026-03-08 14:45:44,2026-03-08 15:13:44,in_transit,4.34,4.78,Fast delivery
1186,1186,45,2026-02-16 13:09:44,2026-02-16 13:43:44,2026-02-16 13:44:44,picked_up,18.77,3.22,
1187,1187,3,2026-04-04 13:22:44,2026-04-04 14:34:44,,picked_up,3.95,4.6,
1188,1188,3,2026-03-02 13:12:44,2026-03-02 14:24:44,2026-03-02 14:18:44,in_transit,4.0,4.51,
1189,1189,24,2026-02-06 12:51:44,2026-02-06 14:08:44,2026-02-06 14:10:44,failed,13.61,4.63,Good experience
1190,1190,30,2026-02-06 13:01:44,2026-02-06 13:54:44,2026-02-06 14:07:44,pending,4.43,3.81,
1191,1191,22,2026-02-15 13:00:44,2026-02-15 13:20:44,2026-02-15 13:38:44,assigned,13.1,3.35,Great service!
1192,1192,8,2026-02-22 13:06:44,2026-02-22 14:13:44,2026-02-22 14:20:44,pending,7.11,4.48,
1193,1193,28,2026-04-12 13:27:44,2026-04-12 14:04:44,2026-04-12 14:15:44,picked_up,2.98,3.05,Fast delivery
1194,1194,45,2026-03-27 13:26:44,2026-03-27 13:52:44,2026-03-27 14:17:44,delivered,23.23,,
1195,1195,35,2026-02-27 13:03:44,2026-02-27 14:04:44,2026-02-27 14:17:44,picked_up,13.31,,
1196,1196,1,2026-02-11 13:08:44,2026-02-11 13:37:44,,failed,9.92,3.63,
1197,1197,26,2026-02-02 13:21:44,2026-02-02 14:20:44,2026-02-02 14:19:44,delivered,18.66,4.52,Fast delivery
1198,1198,17,2026-03-06 13:25:44,2026-03-06 14:46:44,2026-03-06 15:11:44,assigned,2.68,4.23,
1199,1199,22,2026-01-26 12:50:44,2026-01-26 14:08:44,2026-01-26 14:12:44,pending,16.41,3.33,Great service!
1200,1200,33,2026-03-12 13:02:44,2026-03-12 13:26:44,2026-03-12 13:28:44,picked_up,10.05,3.85,Good experience
1201,1201,5,2026-03-05 12:54:44,2026-03-05 13:57:44,2026-03-05 14:01:44,failed,22.07,,Fast delivery
1202,1202,36,2026-03-16 12:48:44,2026-03-16 14:09:44,2026-03-16 14:24:44,pending,22.22,3.57,Good experience
1203,1203,24,2026-01-28 13:30:44,2026-01-28 14:18:44,2026-01-28 14:42:44,in_transit,18.89,3.52,Fast delivery
1204,1204,20,2026-02-28 13:08:44,2026-02-28 13:28:44,2026-02-28 13:34:44,in_transit,8.08,,Great service!
1205,1205,33,2026-04-01 12:59:44,2026-04-01 13:29:44,2026-04-01 13:29:44,in_transit,13.97,,
1206,1206,36,2026-02-21 13:29:44,2026-02-21 14:52:44,2026-02-21 15:18:44,assigned,16.57,4.32,
1207,1207,46,2026-01-24 13:06:44,2026-01-24 13:37:44,2026-01-24 13:52:44,in_transit,10.33,4.71,
1208,1208,28,2026-04-11 12:55:44,2026-04-11 14:25:44,2026-04-11 14:22:44,delivered,4.52,,
1209,1209,43,2026-02-28 12:54:44,2026-02-28 14:23:44,2026-02-28 14:38:44,failed,8.55,,
1210,1210,41,2026-01-30 13:12:44,2026-01-30 13:55:44,2026-01-30 14:10:44,assigned,15.31,,Great service!
1211,1211,28,2026-02-28 12:54:44,2026-02-28 13:42:44,2026-02-28 13:36:44,failed,9.6,,
1212,1212,44,2026-01-20 13:19:44,2026-01-20 13:56:44,2026-01-20 14:08:44,in_transit,10.0,4.81,
1213,1213,50,2026-02-22 13:14:44,2026-02-22 14:01:44,,pending,22.38,3.26,
1214,1214,13,2026-03-10 12:58:44,2026-03-10 14:12:44,2026-03-10 14:00:44,delivered,5.24,3.7,Fast delivery
1215,1215,34,2026-04-15 13:31:44,2026-04-15 14:36:44,2026-04-15 15:05:44,delivered,12.94,4.58,
1216,1216,43,2026-04-14 13:19:44,2026-04-14 13:47:44,2026-04-14 13:34:44,delivered,6.83,4.31,Good experience
1217,1217,24,2026-02-22 13:22:44,2026-02-22 14:33:44,2026-02-22 14:32:44,assigned,4.15,,Great service!
1218,1218,26,2026-04-18 13:19:44,2026-04-18 14:32:44,2026-04-18 14:28:44,picked_up,2.44,3.66,
1219,1219,25,2026-04-05 13:03:44,2026-04-05 13:57:44,2026-04-05 14:17:44,pending,3.1,3.41,Good experience
1220,1220,20,2026-02-07 12:49:44,2026-02-07 13:09:44,2026-02-07 12:57:44,assigned,4.4,4.07,Good experience
1221,1221,48,2026-03-03 12:59:44,2026-03-03 14:08:44,,assigned,6.38,,Fast delivery
1222,1222,17,2026-03-29 13:30:44,2026-03-29 14:40:44,2026-03-29 14:29:44,pending,10.84,,
1223,1223,38,2026-02-01 12:55:44,2026-02-01 13:49:44,2026-02-01 14:10:44,delivered,15.06,4.3,
1224,1224,43,2026-04-08 12:52:44,2026-04-08 14:15:44,2026-04-08 14:07:44,assigned,5.48,,Good experience
1225,1225,24,2026-02-22 13:27:44,2026-02-22 14:24:44,2026-02-22 14:14:44,assigned,12.57,3.71,Great service!
1226,1226,16,2026-01-28 13:22:44,2026-01-28 14:05:44,2026-01-28 14:13:44,picked_up,5.78,3.54,Fast delivery
1227,1227,25,2026-04-04 13:08:44,2026-04-04 14:09:44,2026-04-04 14:24:44,delivered,6.08,4.09,Fast delivery
1228,1228,30,2026-03-23 13:28:44,2026-03-23 14:01:44,2026-03-23 14:19:44,delivered,14.91,3.36,
1229,1229,28,2026-03-20 13:14:44,2026-03-20 13:39:44,2026-03-20 13:34:44,picked_up,14.49,,Great service!
1230,1230,28,2026-02-07 13:28:44,2026-02-07 14:16:44,2026-02-07 14:06:44,assigned,3.2,,Good experience
1231,1231,45,2026-03-09 13:19:44,2026-03-09 14:45:44,2026-03-09 14:49:44,in_transit,4.02,,Fast delivery
1232,1232,42,2026-03-21 12:56:44,2026-03-21 13:39:44,2026-03-21 13:50:44,delivered,3.82,,Fast delivery
1233,1233,21,2026-03-18 13:13:44,2026-03-18 14:05:44,2026-03-18 13:58:44,picked_up,9.7,4.16,Great service!
1234,1234,36,2026-03-04 13:09:44,2026-03-04 13:58:44,2026-03-04 13:55:44,delivered,17.96,,Good experience
1235,1235,48,2026-02-09 13:18:44,2026-02-09 14:22:44,2026-02-09 14:50:44,pending,9.81,4.46,
1236,1236,49,2026-03-13 13:21:44,2026-03-13 14:46:44,2026-03-13 14:49:44,failed,12.38,3.48,Great service!
1237,1237,22,2026-03-26 13:15:44,2026-03-26 14:02:44,2026-03-26 14:11:44,assigned,13.36,4.89,
1238,1238,47,2026-02-15 13:30:44,2026-02-15 14:15:44,2026-02-15 14:06:44,pending,21.27,4.25,Good experience
1239,1239,1,2026-03-19 13:12:44,2026-03-19 14:18:44,2026-03-19 14:47:44,failed,23.43,3.11,Good experience
1240,1240,41,2026-03-11 13:14:44,2026-03-11 13:54:44,2026-03-11 14:12:44,pending,2.27,4.46,Fast delivery
1241,1241,18,2026-04-15 13:03:44,2026-04-15 14:07:44,,in_transit,3.02,4.72,
1242,1242,10,2026-01-28 13:19:44,2026-01-28 14:35:44,2026-01-28 14:33:44,picked_up,19.16,4.11,
1243,1243,50,2026-03-15 13:26:44,2026-03-15 13:53:44,2026-03-15 14:00:44,assigned,13.79,3.44,Fast delivery
1244,1244,10,2026-03-17 13:07:44,2026-03-17 13:30:44,2026-03-17 13:27:44,pending,21.61,3.05,
1245,1245,36,2026-03-20 13:30:44,2026-03-20 14:18:44,2026-03-20 14:05:44,failed,9.78,,
1246,1246,39,2026-02-28 13:00:44,2026-02-28 13:59:44,2026-02-28 14:17:44,in_transit,23.55,4.52,
1247,1247,27,2026-03-04 13:18:44,2026-03-04 14:20:44,,delivered,19.54,4.26,
1248,1248,19,2026-03-22 13:31:44,2026-03-22 14:41:44,2026-03-22 14:47:44,in_transit,7.76,3.16,
1249,1249,18,2026-04-07 13:27:44,2026-04-07 13:51:44,2026-04-07 14:11:44,delivered,22.02,3.11,
1250,1250,34,2026-02-25 13:13:44,2026-02-25 14:04:44,2026-02-25 14:11:44,pending,7.89,,
1251,1251,2,2026-02-02 12:54:44,2026-02-02 13:54:44,,picked_up,21.36,4.29,
1252,1252,40,2026-04-13 13:01:44,2026-04-13 13:55:44,2026-04-13 13:59:44,pending,18.7,4.6,Great service!
1253,1253,30,2026-03-26 12:46:44,2026-03-26 13:20:44,2026-03-26 13:33:44,delivered,10.24,,Great service!
1254,1254,45,2026-03-24 13:03:44,2026-03-24 13:55:44,2026-03-24 14:19:44,assigned,18.6,4.04,
1255,1255,8,2026-01-23 12:58:44,2026-01-23 13:59:44,2026-01-23 14:07:44,failed,11.53,3.01,Good experience
1256,1256,43,2026-04-10 13:24:44,2026-04-10 14:09:44,2026-04-10 14:29:44,picked_up,9.4,4.09,Fast delivery
1257,1257,44,2026-04-08 13:20:44,2026-04-08 13:47:44,2026-04-08 13:57:44,picked_up,6.52,3.39,Fast delivery
1258,1258,31,2026-02-28 13:06:44,2026-02-28 13:31:44,2026-02-28 13:25:44,delivered,12.11,4.73,
1259,1259,33,2026-04-17 12:52:44,2026-04-17 14:22:44,,in_transit,22.75,,Great service!
1260,1260,48,2026-02-26 13:19:44,2026-02-26 14:16:44,2026-02-26 14:36:44,delivered,4.73,3.21,
1261,1261,49,2026-04-01 13:27:44,2026-04-01 14:22:44,2026-04-01 14:51:44,assigned,6.27,,Good experience
1262,1262,7,2026-01-25 12:50:44,2026-01-25 13:46:44,2026-01-25 13:43:44,pending,17.5,4.9,Fast delivery
1263,1263,41,2026-02-18 12:52:44,2026-02-18 13:17:44,,assigned,16.81,,Good experience
1264,1264,40,2026-03-12 12:57:44,2026-03-12 14:03:44,2026-03-12 13:50:44,in_transit,3.9,4.66,
1265,1265,36,2026-01-27 13:18:44,2026-01-27 14:31:44,2026-01-27 14:27:44,pending,21.57,4.45,Good experience
1266,1266,17,2026-02-17 13:00:44,2026-02-17 13:40:44,2026-02-17 13:59:44,pending,20.82,3.28,Good experience
1267,1267,14,2026-02-25 12:59:44,2026-02-25 13:28:44,2026-02-25 13:56:44,picked_up,20.04,4.59,
1268,1268,12,2026-02-06 13:26:44,2026-02-06 13:52:44,2026-02-06 14:20:44,picked_up,15.52,,
1269,1269,14,2026-02-03 12:59:44,2026-02-03 13:52:44,2026-02-03 13:58:44,picked_up,6.21,,Great service!
1270,1270,39,2026-02-17 13:09:44,2026-02-17 14:38:44,2026-02-17 15:07:44,pending,16.06,,
1271,1271,23,2026-03-06 13:00:44,2026-03-06 13:26:44,2026-03-06 13:54:44,in_transit,2.47,,
1272,1272,50,2026-03-05 13:20:44,2026-03-05 14:15:44,,picked_up,6.84,3.99,Great service!
1273,1273,22,2026-03-23 13:08:44,2026-03-23 14:02:44,2026-03-23 13:49:44,failed,10.33,4.11,Great service!
1274,1274,26,2026-01-21 13:02:44,2026-01-21 14:02:44,2026-01-21 13:56:44,picked_up,2.56,,
1275,1275,7,2026-04-06 12:51:44,2026-04-06 13:42:44,2026-04-06 13:44:44,failed,12.01,4.03,Great service!
1276,1276,32,2026-03-15 13:20:44,2026-03-15 14:08:44,2026-03-15 14:16:44,assigned,18.03,4.11,
1277,1277,11,2026-02-04 13:19:44,2026-02-04 13:51:44,2026-02-04 13:39:44,assigned,7.38,3.42,Good experience
1278,1278,48,2026-04-02 13:12:44,2026-04-02 13:42:44,2026-04-02 14:04:44,pending,2.21,,Good experience
1279,1279,29,2026-02-20 12:46:44,2026-02-20 13:55:44,2026-02-20 13:58:44,delivered,18.89,3.07,Good experience
1280,1280,17,2026-02-19 13:29:44,2026-02-19 14:01:44,2026-02-19 14:16:44,failed,4.08,,Fast delivery
1281,1281,46,2026-03-22 12:56:44,2026-03-22 13:46:44,2026-03-22 13:32:44,delivered,8.79,3.31,Good experience
1282,1282,34,2026-03-07 12:50:44,2026-03-07 14:09:44,2026-03-07 14:26:44,delivered,16.72,,Great service!
1283,1283,28,2026-02-10 13:26:44,2026-02-10 13:57:44,2026-02-10 14:12:44,pending,7.65,,Good experience
1284,1284,23,2026-02-26 12:51:44,2026-02-26 13:38:44,2026-02-26 13:24:44,assigned,12.71,3.16,Good experience
1285,1285,27,2026-03-23 13:18:44,2026-03-23 14:11:44,2026-03-23 14:12:44,assigned,8.99,4.12,Fast delivery
1286,1286,18,2026-02-01 13:08:44,2026-02-01 13:45:44,2026-02-01 13:42:44,picked_up,2.99,3.25,
1287,1287,38,2026-04-16 13:22:44,2026-04-16 14:29:44,2026-04-16 14:38:44,pending,6.51,,
1288,1288,30,2026-03-08 13:09:44,2026-03-08 14:05:44,2026-03-08 14:08:44,failed,15.22,3.14,Good experience
1289,1289,11,2026-01-26 13:06:44,2026-01-26 13:26:44,2026-01-26 13:18:44,delivered,6.74,3.34,
1290,1290,32,2026-04-03 13:12:44,2026-04-03 13:56:44,,pending,21.47,4.63,Great service!
1291,1291,44,2026-03-13 12:53:44,2026-03-13 14:20:44,2026-03-13 14:20:44,delivered,8.27,4.36,Fast delivery
1292,1292,43,2026-02-28 12:59:44,2026-02-28 13:31:44,2026-02-28 13:46:44,failed,24.54,3.43,
1293,1293,7,2026-03-28 13:05:44,2026-03-28 13:33:44,2026-03-28 13:24:44,delivered,24.11,4.19,Good experience
1294,1294,22,2026-02-17 13:25:44,2026-02-17 13:45:44,2026-02-17 14:12:44,delivered,22.76,4.91,Good experience
1295,1295,39,2026-02-03 13:12:44,2026-02-03 14:05:44,,delivered,10.98,4.53,
1296,1296,7,2026-03-02 13:03:44,2026-03-02 13:46:44,2026-03-02 14:12:44,in_transit,18.47,,
1297,1297,16,2026-04-07 12:53:44,2026-04-07 14:08:44,2026-04-07 14:18:44,pending,7.28,,Fast delivery
1298,1298,32,2026-01-26 12:58:44,2026-01-26 14:09:44,2026-01-26 13:58:44,delivered,8.73,4.16,Good experience
1299,1299,32,2026-04-12 12:58:44,2026-04-12 14:05:44,2026-04-12 14:24:44,picked_up,14.11,,
1300,1300,47,2026-02-25 13:03:44,2026-02-25 13:31:44,2026-02-25 13:47:44,pending,20.4,3.58,Good experience
1301,1301,2,2026-01-29 13:26:44,2026-01-29 14:45:44,2026-01-29 15:10:44,failed,19.83,4.92,
1302,1302,6,2026-02-11 12:53:44,2026-02-11 13:48:44,2026-02-11 14:10:44,in_transit,3.15,3.93,
1303,1303,25,2026-01-23 13:11:44,2026-01-23 13:48:44,2026-01-23 13:40:44,pending,9.78,3.84,Great service!
1304,1304,23,2026-02-23 13:15:44,2026-02-23 14:11:44,2026-02-23 14:10:44,pending,24.24,4.57,
1305,1305,25,2026-03-02 13:26:44,2026-03-02 13:48:44,2026-03-02 13:39:44,failed,8.49,3.28,Fast delivery
1306,1306,41,2026-02-07 13:14:44,2026-02-07 13:54:44,2026-02-07 13:58:44,failed,13.28,3.16,Good experience
1307,1307,7,2026-02-23 12:56:44,2026-02-23 14:13:44,2026-02-23 14:34:44,assigned,19.09,4.74,Great service!
1308,1308,40,2026-02-07 13:28:44,2026-02-07 14:06:44,2026-02-07 14:23:44,in_transit,11.14,3.54,
1309,1309,14,2026-04-01 13:26:44,2026-04-01 14:41:44,,picked_up,18.78,4.53,Good experience
1310,1310,42,2026-03-01 13:13:44,2026-03-01 14:36:44,2026-03-01 14:50:44,pending,22.29,3.77,Fast delivery
1311,1311,49,2026-01-24 13:17:44,2026-01-24 13:37:44,2026-01-24 13:23:44,pending,6.01,3.04,
1312,1312,36,2026-02-28 13:05:44,2026-02-28 13:50:44,2026-02-28 13:39:44,pending,2.35,3.32,Great service!
1313,1313,20,2026-03-27 13:30:44,2026-03-27 14:17:44,2026-03-27 14:15:44,picked_up,23.05,4.47,Fast delivery
1314,1314,8,2026-03-01 12:46:44,2026-03-01 13:28:44,2026-03-01 13:48:44,assigned,17.29,4.67,Great service!
1315,1315,40,2026-01-29 13:13:44,2026-01-29 14:32:44,2026-01-29 15:01:44,in_transit,3.46,4.73,Fast delivery
1316,1316,18,2026-04-12 13:18:44,2026-04-12 14:25:44,2026-04-12 14:38:44,picked_up,9.75,4.94,
1317,1317,50,2026-02-15 13:06:44,2026-02-15 13:32:44,2026-02-15 13:51:44,assigned,21.85,4.25,Fast delivery
1318,1318,43,2026-03-11 13:15:44,2026-03-11 14:41:44,2026-03-11 14:28:44,assigned,5.8,3.38,Great service!
1319,1319,31,2026-01-20 13:20:44,2026-01-20 14:38:44,2026-01-20 15:00:44,delivered,13.85,3.89,Great service!
1320,1320,45,2026-02-06 13:12:44,2026-02-06 13:56:44,2026-02-06 14:23:44,in_transit,14.41,4.16,Good experience
1321,1321,21,2026-03-06 13:03:44,2026-03-06 13:27:44,2026-03-06 13:35:44,assigned,13.59,4.14,
1322,1322,16,2026-02-20 12:59:44,2026-02-20 13:58:44,2026-02-20 13:43:44,in_transit,3.04,4.29,Fast delivery
1323,1323,25,2026-02-20 12:51:44,2026-02-20 13:54:44,,failed,14.15,4.84,Great service!
1324,1324,49,2026-03-11 13:24:44,2026-03-11 13:49:44,2026-03-11 13:37:44,delivered,14.06,,
1325,1325,46,2026-02-07 12:58:44,2026-02-07 14:27:44,,pending,8.69,4.48,
1326,1326,15,2026-02-15 13:13:44,2026-02-15 13:47:44,2026-02-15 13:41:44,assigned,14.41,,Good experience
1327,1327,21,2026-01-24 12:58:44,2026-01-24 13:47:44,2026-01-24 14:14:44,failed,12.31,,Great service!
1328,1328,23,2026-02-25 13:09:44,2026-02-25 14:38:44,2026-02-25 14:33:44,in_transit,22.33,,Fast delivery
1329,1329,17,2026-02-28 13:14:44,2026-02-28 13:57:44,2026-02-28 13:43:44,delivered,7.01,3.42,
1330,1330,37,2026-03-15 13:25:44,2026-03-15 14:32:44,2026-03-15 14:23:44,delivered,12.87,4.38,
1331,1331,16,2026-03-18 13:25:44,2026-03-18 14:29:44,2026-03-18 14:15:44,failed,14.01,3.42,Fast delivery
1332,1332,41,2026-04-10 13:11:44,2026-04-10 14:16:44,2026-04-10 14:34:44,delivered,18.41,,
1333,1333,30,2026-03-18 13:24:44,2026-03-18 14:33:44,2026-03-18 14:45:44,assigned,23.76,3.63,Fast delivery
1334,1334,35,2026-04-09 13:21:44,2026-04-09 14:24:44,2026-04-09 14:37:44,assigned,8.87,3.71,Good experience
1335,1335,28,2026-01-26 12:49:44,2026-01-26 14:14:44,,picked_up,17.45,,Great service!
1336,1336,47,2026-01-24 12:55:44,2026-01-24 14:19:44,2026-01-24 14:47:44,failed,3.83,3.64,
1337,1337,23,2026-04-17 13:22:44,2026-04-17 13:57:44,,in_transit,10.4,4.03,Fast delivery
1338,1338,34,2026-04-16 13:26:44,2026-04-16 14:42:44,2026-04-16 14:42:44,failed,5.18,3.71,Good experience
1339,1339,7,2026-04-14 13:24:44,2026-04-14 14:10:44,2026-04-14 14:08:44,delivered,16.88,3.24,Great service!
1340,1340,43,2026-04-12 12:57:44,2026-04-12 13:48:44,,pending,11.77,3.71,
1341,1341,37,2026-03-24 13:04:44,2026-03-24 13:53:44,2026-03-24 13:42:44,picked_up,19.08,4.8,Good experience
1342,1342,27,2026-03-12 13:31:44,2026-03-12 14:57:44,2026-03-12 14:46:44,failed,13.69,4.66,
1343,1343,8,2026-02-17 13:03:44,2026-02-17 13:51:44,2026-02-17 14:20:44,assigned,9.63,,Great service!
1344,1344,28,2026-01-29 12:50:44,2026-01-29 13:18:44,2026-01-29 13:20:44,delivered,20.47,4.5,
1345,1345,44,2026-02-07 12:55:44,2026-02-07 14:19:44,2026-02-07 14:05:44,picked_up,20.3,,Great service!
1346,1346,18,2026-02-02 13:29:44,2026-02-02 14:29:44,2026-02-02 14:27:44,failed,2.69,3.91,Good experience
1347,1347,6,2026-04-03 12:47:44,2026-04-03 13:42:44,2026-04-03 13:33:44,in_transit,24.71,3.44,Great service!
1348,1348,42,2026-03-11 13:29:44,2026-03-11 13:57:44,2026-03-11 14:04:44,in_transit,2.38,3.93,Good experience
1349,1349,6,2026-02-09 12:47:44,2026-02-09 14:16:44,2026-02-09 14:13:44,in_transit,23.35,3.4,
1350,1350,38,2026-03-17 13:17:44,2026-03-17 13:56:44,2026-03-17 13:52:44,picked_up,9.72,,Great service!
1351,1351,15,2026-01-30 13:14:44,2026-01-30 13:55:44,,delivered,14.66,4.26,Great service!
1352,1352,17,2026-04-01 13:09:44,2026-04-01 14:22:44,2026-04-01 14:39:44,assigned,14.74,4.9,Good experience
1353,1353,25,2026-04-15 13:21:44,2026-04-15 14:40:44,2026-04-15 14:46:44,failed,16.08,,Good experience
1354,1354,9,2026-01-20 13:06:44,2026-01-20 14:16:44,,assigned,14.24,3.39,
1355,1355,43,2026-02-27 13:18:44,2026-02-27 14:35:44,2026-02-27 14:44:44,picked_up,10.77,3.43,
1356,1356,8,2026-02-14 13:09:44,2026-02-14 14:38:44,2026-02-14 14:40:44,picked_up,20.35,3.76,Good experience
1357,1357,47,2026-03-31 13:06:44,2026-03-31 13:36:44,2026-03-31 13:59:44,pending,12.71,3.24,
1358,1358,3,2026-03-31 12:47:44,2026-03-31 13:34:44,2026-03-31 13:40:44,assigned,19.39,3.06,Fast delivery
1359,1359,38,2026-04-16 13:19:44,2026-04-16 14:13:44,2026-04-16 14:17:44,picked_up,3.97,3.73,Good experience
1360,1360,31,2026-01-29 13:26:44,2026-01-29 14:07:44,2026-01-29 14:34:44,pending,16.84,4.56,
1361,1361,4,2026-03-08 13:24:44,2026-03-08 14:03:44,2026-03-08 14:26:44,picked_up,9.3,3.36,Good experience
1362,1362,37,2026-04-12 13:11:44,2026-04-12 14:05:44,2026-04-12 14:06:44,delivered,24.67,,Great service!
1363,1363,41,2026-04-02 13:23:44,2026-04-02 14:26:44,2026-04-02 14:17:44,in_transit,8.2,,
1364,1364,11,2026-01-24 12:51:44,2026-01-24 14:14:44,,assigned,22.59,3.41,
1365,1365,13,2026-02-02 13:05:44,2026-02-02 14:30:44,2026-02-02 14:42:44,pending,10.41,3.33,
1366,1366,41,2026-01-23 13:21:44,2026-01-23 14:34:44,2026-01-23 14:49:44,failed,12.12,,Great service!
1367,1367,1,2026-02-23 13:18:44,2026-02-23 14:23:44,2026-02-23 14:47:44,pending,7.62,3.67,Fast delivery
1368,1368,36,2026-02-14 13:19:44,2026-02-14 14:14:44,2026-02-14 14:22:44,in_transit,20.7,,Great service!
1369,1369,50,2026-04-18 13:18:44,2026-04-18 14:13:44,2026-04-18 14:12:44,delivered,22.49,4.46,
1370,1370,37,2026-04-02 13:27:44,2026-04-02 14:19:44,2026-04-02 14:22:44,pending,20.91,4.22,Great service!
1371,1371,14,2026-02-08 13:19:44,2026-02-08 13:53:44,2026-02-08 13:47:44,delivered,17.61,3.78,
1372,1372,25,2026-02-19 13:23:44,2026-02-19 14:42:44,,delivered,11.61,,Fast delivery
1373,1373,37,2026-04-10 13:19:44,2026-04-10 13:43:44,2026-04-10 13:46:44,pending,7.03,,Fast delivery
1374,1374,43,2026-01-24 12:58:44,2026-01-24 13:31:44,2026-01-24 13:27:44,failed,24.99,4.52,Fast delivery
1375,1375,43,2026-04-08 13:13:44,2026-04-08 14:40:44,2026-04-08 14:38:44,in_transit,17.28,3.48,
1376,1376,4,2026-02-03 13:21:44,2026-02-03 14:27:44,2026-02-03 14:54:44,picked_up,5.53,,
1377,1377,13,2026-04-13 13:18:44,2026-04-13 14:00:44,,picked_up,5.43,3.71,Good experience
1378,1378,21,2026-03-25 13:15:44,2026-03-25 13:41:44,2026-03-25 13:51:44,pending,6.16,3.52,Great service!
1379,1379,34,2026-02-09 12:55:44,2026-02-09 13:22:44,2026-02-09 13:44:44,delivered,4.69,3.74,Good experience
1380,1380,1,2026-02-10 12:49:44,2026-02-10 13:55:44,,failed,16.22,3.19,Fast delivery
1381,1381,21,2026-04-11 13:18:44,2026-04-11 14:25:44,2026-04-11 14:10:44,delivered,7.62,3.25,Fast delivery
1382,1382,4,2026-02-14 13:00:44,2026-02-14 14:17:44,2026-02-14 14:11:44,delivered,4.93,3.53,Great service!
1383,1383,17,2026-04-17 13:27:44,2026-04-17 14:22:44,2026-04-17 14:47:44,in_transit,6.56,3.53,Great service!
1384,1384,11,2026-02-02 13:11:44,2026-02-02 14:36:44,2026-02-02 14:23:44,pending,13.24,,Fast delivery
1385,1385,7,2026-02-26 12:54:44,2026-02-26 14:08:44,2026-02-26 13:55:44,delivered,19.49,4.05,
1386,1386,1,2026-04-17 13:04:44,2026-04-17 14:04:44,2026-04-17 14:28:44,in_transit,2.3,3.29,Good experience
1387,1387,37,2026-03-03 13:30:44,2026-03-03 14:00:44,2026-03-03 14:03:44,pending,3.68,4.41,Good experience
1388,1388,38,2026-03-14 13:12:44,2026-03-14 14:04:44,2026-03-14 14:29:44,failed,14.55,3.94,
1389,1389,20,2026-03-28 13:24:44,2026-03-28 14:37:44,2026-03-28 15:07:44,picked_up,7.97,3.11,
1390,1390,32,2026-02-11 13:27:44,2026-02-11 14:51:44,2026-02-11 14:37:44,pending,22.36,4.76,Great service!
1391,1391,38,2026-03-28 13:19:44,2026-03-28 14:15:44,2026-03-28 14:08:44,failed,14.84,4.12,Fast delivery
1392,1392,2,2026-03-18 13:19:44,2026-03-18 14:07:44,2026-03-18 14:29:44,delivered,2.63,,
1393,1393,47,2026-02-14 12:54:44,2026-02-14 13:17:44,2026-02-14 13:13:44,pending,20.95,,
1394,1394,1,2026-02-28 12:54:44,2026-02-28 14:15:44,2026-02-28 14:33:44,pending,22.49,4.71,Good experience
1395,1395,32,2026-03-19 13:21:44,2026-03-19 14:05:44,2026-03-19 14:19:44,assigned,20.64,4.71,Fast delivery
1396,1396,42,2026-04-07 12:50:44,2026-04-07 13:47:44,2026-04-07 14:10:44,picked_up,11.36,,
1397,1397,35,2026-03-26 13:12:44,2026-03-26 13:38:44,2026-03-26 13:57:44,pending,6.57,3.64,Great service!
1398,1398,10,2026-02-26 13:22:44,2026-02-26 14:30:44,2026-02-26 14:39:44,picked_up,24.53,4.5,Good experience
1399,1399,14,2026-03-25 13:08:44,2026-03-25 13:56:44,2026-03-25 14:15:44,delivered,5.0,3.95,
1400,1400,13,2026-03-02 13:06:44,2026-03-02 14:23:44,2026-03-02 14:45:44,in_transit,20.83,4.6,Good experience
1401,1401,45,2026-04-15 13:20:44,2026-04-15 14:27:44,2026-04-15 14:35:44,failed,21.72,3.08,Great service!
1402,1402,5,2026-02-26 13:11:44,2026-02-26 13:39:44,2026-02-26 13:42:44,picked_up,23.85,,Good experience
1403,1403,8,2026-03-10 13:02:44,2026-03-10 14:08:44,,picked_up,15.41,4.93,
1404,1404,35,2026-04-16 13:30:44,2026-04-16 14:56:44,2026-04-16 15:11:44,delivered,23.47,3.92,Good experience
